Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side
com.zegoggles.smssync.activity.MainActivity,getEnabledBackupSummary,Muitos Desvios,20,5,7,0,[V],d682b669253e5d0283cfc2d93b528001c95d4536,EXTRACT_OPERATION,private updateAutoBackupEnabledSummary() : void,protected getEnabledBackupSummary() : String
com.zegoggles.smssync.auth.TokenRefresher,refreshOAuth2Token,Metodo Longo,42,8,11,0,"[A, R, D, V, X]",f81a126da93b1bc9de605bc8beb5ada5fb8c4d10,MOVE_OPERATION,public refreshOAuth2Token(context Context) : boolean,public refreshOAuth2Token() : boolean
com.zegoggles.smssync.service.BackupTask,backup,Alto Acoplamento Efferent,34,7,11,3,"[A, R, V, X]",8e14ad79888c53f0cd2b946c81888cf0badebf17,RENAME_METHOD,"private backup(config BackupConfig, cursors BackupCursors, itemsToSync int) : BackupState","private backupCursors(cursors BackupCursors, store BackupImapStore, backupType BackupType, itemsToSync int) : BackupState"
com.zegoggles.smssync.service.BackupTask,backup,Metodo Longo,34,7,11,3,[V],6453f6cd12659e70d9daa5d6c93a1c6d94203689,EXTRACT_OPERATION,"private backup(config BackupConfig, smsItems Cursor, mmsItems Cursor, callLogItems Cursor, whatsAppItems Cursor, itemsToSync int) : BackupState",private closeFolders() : void
com.zegoggles.smssync.mail.MessageConverter,convertMessages,Alto Acoplamento Efferent,18,3,6,2,[V],6139034f985217b22d8557abdde937f57cb17524,EXTRACT_OPERATION,"public convertMessages(cursor Cursor, maxEntries int, dataType DataType) : ConversionResult","private getMessageMap(cursor Cursor) : Map<String,String>"
com.zegoggles.smssync.service.BackupTask,closeFolders,Muitos Desvios,10,3,4,0,[V],6453f6cd12659e70d9daa5d6c93a1c6d94203689,EXTRACT_OPERATION,"private backup(config BackupConfig, smsItems Cursor, mmsItems Cursor, callLogItems Cursor, whatsAppItems Cursor, itemsToSync int) : BackupState",private closeFolders() : void
com.zegoggles.smssync.service.BackupTask,backup,Muitos Desvios,34,7,11,3,"[A, V, X]",8e14ad79888c53f0cd2b946c81888cf0badebf17,RENAME_METHOD,"private backup(config BackupConfig, cursors BackupCursors, itemsToSync int) : BackupState","private backupCursors(cursors BackupCursors, store BackupImapStore, backupType BackupType, itemsToSync int) : BackupState"
com.zegoggles.smssync.mail.BackupImapStore,getFolder,Muitos Desvios,17,4,7,1,[V],8e14ad79888c53f0cd2b946c81888cf0badebf17,EXTRACT_OPERATION,public getFolder(type DataType) : BackupFolder,"private createAndOpenFolder(type DataType, label String) : BackupFolder"
com.zegoggles.smssync.mail.MessageConverter,convertMessages,Metodo Longo,18,3,6,2,[V],6139034f985217b22d8557abdde937f57cb17524,EXTRACT_OPERATION,"public convertMessages(cursor Cursor, maxEntries int, dataType DataType) : ConversionResult","private getMessageMap(cursor Cursor) : Map<String,String>"
com.zegoggles.smssync.mail.MessageConverter,getMessageMap,Metodo Longo,21,4,7,1,[V],6139034f985217b22d8557abdde937f57cb17524,EXTRACT_OPERATION,"public convertMessages(cursor Cursor, maxEntries int, dataType DataType) : ConversionResult","private getMessageMap(cursor Cursor) : Map<String,String>"
