Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side
com.cognifide.aet.worker.impl.reports.xml.XmlReportJobBuilder,checkTestGroupAndFillMissingResults,null,8,3,6,2,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.runner.distribution.watch.TimeoutWatch,isTimedOut,null,3,1,3,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.runner.distribution.MessageObserverTest,update_whenDataIsNotSupportedMessage_expectMessageNotSent,null,4,1,2,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.cookie.CookieCompareComparatorResult,getAdditionalCookies,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.worker.helpers.JavaScriptError,getErrorMessage,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.layout.LayoutComparatorResult,setPatternUrl,null,3,1,2,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.modifiers.header.HeaderModifierTest,setUp,null,5,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.layout.utils.ImageComparisonResult,isMatch,null,3,1,2,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.datamodifiers.statuscodesfilter.StatusCodesFilter,getInfo,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.communication.api.NoNullValueMapTest,testPutAllWithNullValueThenExpectMapWithoutNullValue,null,11,1,4,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.report.html.HtmlReportGenerator,getContentType,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.collectors.screen.ScreenCollectorResult,getDataUrl,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.vs.rest.exceptions.RestApiExceptionMapper,toResponse,null,4,1,3,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.vs.ComparatorProperties,getComparatorModule,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.statuscodes.StatusCodesFilter,"testFilter_boundsWithFilterCodes(filterCodesParam String, lowerBound int, upperBound int, expectedSize int)",null,21,1,0,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.layout.LayoutComparatorResult,setCurrentCreateDate,null,3,1,2,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.proxy.ProxyServerProvider,unbindProxyManager,null,3,1,2,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.worker.impl.reports.html.HtmlReportJob,generateFailedUrl,null,11,1,7,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.modifiers.header.HeaderModifier,setParameters,null,9,3,2,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.vs.mongodb.MongoDBClient,testConnection,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.accessibility.AccessibilityComparatorFactory,getType,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.worker.drivers.FirefoxProfileBuilder,build,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.runner.distribution.dispatch.CollectDispatcherTest,process_when2Urls_expect1SchedulerJobAdded,null,14,1,3,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.datamodifiers.w3cfilter.W3cIssuesFilter,isParametersEmpty,null,3,1,2,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.vs.gridfs.GridFsStorage,countDataArtifacts,null,11,4,4,2,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.communication.api.NoNullValueMapTest,testPutNonNulValueThenExpectMapWithValue,null,6,1,2,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.maven.plugins.ReportWriter,getTargetPath,null,3,1,1,2,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.runner.testsuitescope.TestSuiteScope,seed,null,5,1,3,2,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.runner.util.MessagesHelperTest,getAetQueuesObjects_expectFilteredAetDestinations,null,11,1,6,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.communication.api.node.NodeMetadata,getEnvironment,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.worker.drivers.HttpRequestBuilderImpl,setContent,null,4,1,3,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
null,null,null,3,1,3,1,null,8869dfdbf48fe673e9d3826d62c40d1448e71b2f,MOVE_OPERATION,private isProxyUsed(useProxy String) : boolean,private isProxyUsed(useProxy String) : boolean
com.cognifide.aet.vs.cleaner.CleanerSchedulerValidatorTest,validateCompanyName_nonExistingCompany,null,7,1,4,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.runner.distribution.dispatch.CompareDispatcher,onSuccess,null,9,3,6,2,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.datamodifiers.statuscodesfilter.ExcludeStatusCodesFilterFactory,getName,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
