Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
 V ,ABSTRACTHIERARCHYPROVIDER,edu.stanford.bmir.protege.web.server.hierarchy.OWLAnnotationPropertyHierarchyProvider,handleChanges,23,6,4,1,Muitos Desvios
" D, V ",[PRESENTER],edu.stanford.bmir.protege.web.client.app.ApplicationSettingsPresenter,applySettings,4,5,11,0,Alto Acoplamento Efferent
 V ,STDDESERIALIZER,edu.stanford.bmir.protege.web.server.jackson.OWLEntityDeserializer,deserialize,26,7,7,1,Metodo Longo
 V ,ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.GetOntologyAnnotationsActionHandler,execute,6,1,10,2,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.issues.CommentAutoCompleter,handleAttemptAtEntityCompletions,19,3,11,3,Muitos Parametros
 V ,PROPERTYVALUE,edu.stanford.bmir.protege.web.shared.frame.PropertyIndividualValue,get,3,1,5,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.issues.IssueBuilder,addLabel,7,2,6,3,Muitos Parametros
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.shared.entity.EntityNode,get,3,1,10,7,Muitos Parametros
" A, R, V, X ",[CHANGEMATCHER],edu.stanford.bmir.protege.web.server.change.matcher.MergeEntitiesMatcher,getDescription,24,4,12,1,Alto Acoplamento Efferent
 V ,ABSTRACTSECTIONRENDERER,edu.stanford.bmir.protege.web.server.mansyntax.render.ObjectPropertyDomainSectionRenderer,getRenderablesForItem,3,1,5,3,Muitos Parametros
" R, D, V ",[FRAMETRANSLATOR],edu.stanford.bmir.protege.web.server.frame.DataPropertyFrameTranslator,getFrame,28,8,17,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.shortform.Scanner,indexOf,19,6,4,2,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.revision.HeadRevisionNumberFinder,handleChangesRead,3,1,3,3,Muitos Parametros
 V ,ENTITY,edu.stanford.bmir.protege.web.shared.entity.OWLNamedIndividualData,get,3,1,5,3,Muitos Parametros
 V ,ABSTRACTSECTIONRENDERER,edu.stanford.bmir.protege.web.server.mansyntax.render.ClassEquivalentToSectionRenderer,getRenderablesForItem,3,1,5,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.projectsettings.ProjectSettingsPresenter,displayProjectSettings,13,1,11,3,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.graphlib.Graph2Svg,updateTextElement,4,1,2,3,Muitos Parametros
" A, R, V, X ",[HASAPPLYCHANGES],edu.stanford.bmir.protege.web.server.project.ChangeManager,generateAndDispatchHighLevelEvents,15,3,9,5,Muitos Parametros
" A, R, D, V, X ",TEST,edu.stanford.bmir.protege.web.server.tag.TagRepositoryImpl_IT,setUp,16,1,12,0,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.search.EntitySearcher,highlightSearchResult,29,7,8,3,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.viz.VizPresenter,layoutCurrentGraph,23,5,4,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.cmdline.WebProtegeCli,run,22,4,6,1,Metodo Longo
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.issues.EntityDiscussionThread,isCreatedBy,3,1,3,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.shared.bulkop.AnnotationSimpleMatchingCriteria,get,3,1,5,6,Muitos Parametros
" A, R, D, V, X ",ABSTRACTWEBPROTEGEPORTLETPRESENTER,edu.stanford.bmir.protege.web.client.hierarchy.PropertyHierarchyPortletPresenter,startTree,18,1,13,5,Muitos Parametros
 V ,[HASDISPOSE],edu.stanford.bmir.protege.web.client.perspective.PerspectivePresenter,installPerspective,16,1,11,3,Muitos Parametros
" D, V ",ENTITY,edu.stanford.bmir.protege.web.server.match.NonUniqueLangTagsMatcher,matches,10,1,9,1,Alto Acoplamento Efferent
" D, V ",TEST,edu.stanford.bmir.protege.web.shared.match.tag.Tag_Serialization_TestCase,shouldSerializeTag,8,1,11,0,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.download.ProjectDownloader,exportProjectRevision,13,2,12,4,Muitos Parametros
" A, R, D, V, X ",[FRAMETRANSLATOR],edu.stanford.bmir.protege.web.server.frame.ObjectPropertyFrameTranslator,getFrame,45,13,15,1,Muitos Desvios
" A, R, V, X ",[STRUCTUREDCHANGEDESCRIPTION],edu.stanford.bmir.protege.web.server.change.description.RemovedLanguageTag,get,3,1,6,4,Muitos Parametros
" A, R, V, X ",[COMPARATOR],edu.stanford.bmir.protege.web.server.util.AlphaNumericStringComparator,compare,63,15,7,2,Muitos Desvios
" D, V ",ENTITY,edu.stanford.bmir.protege.web.server.frame.ClassFrameTranslator,translateToClassFrame,16,4,11,1,Alto Acoplamento Efferent
" A, R, V, X ",[PRIMITIVEDATAPARSER],edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataParserImpl,parsePrimitiveData,4,1,4,4,Muitos Parametros
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.shared.entity.MergeEntitiesAction,mergeEntities,3,1,6,5,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.download.ProjectDownloadService,createDownloadIfNecessary,31,5,18,5,Alto Acoplamento Efferent
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.collection.CollectionDetails,equals,10,3,3,1,Alto Acoplamento Efferent
 V ,TEST,edu.stanford.bmir.protege.web.server.revision.ProjectChangesManager_IT,setUp,23,1,51,0,Metodo Longo
 V ,[HASDISPOSE],edu.stanford.bmir.protege.web.client.perspective.PerspectiveSwitcherPresenter,start,21,1,7,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.entity.CreateEntityPresenter,createEntities,18,1,7,3,Muitos Parametros
" A, R, V, X ",ABSTRACTCELL,edu.stanford.bmir.protege.web.client.issues.CommentedEntityDataRenderer,onBrowserEvent,3,1,6,5,Muitos Parametros
" A, R, D, V, X ",[IRISHORTFORMPROVIDER],edu.stanford.bmir.protege.web.server.shortform.WebProtegeIRIShortFormProvider,getShortForm,57,15,14,1,Muitos Desvios
 V ,[PRESENTER],edu.stanford.bmir.protege.web.client.app.ApplicationSettingsPresenter,start,17,2,9,2,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.entity.DeclarationParser,parseEntity,26,8,9,1,Alto Acoplamento Efferent
 V ,[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.hierarchy.MoveEntityChangeListGenerator,isClassHierarchyMove,3,1,3,3,Muitos Parametros
 V ,ABSTRACTSECTIONRENDERER,edu.stanford.bmir.protege.web.server.mansyntax.render.OntologyAnnotationsSectionRenderer,getRenderablesForItem,3,1,4,3,Muitos Parametros
 V ,[ANNOTATIONPROPERTYIRIRENDERER],edu.stanford.bmir.protege.web.client.renderer.AnnotationPropertyIriRendererImpl,renderAnnotationPropertyIri,20,4,9,2,Alto Acoplamento Efferent
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.usage.GetUsageActionHandler,execute,56,13,22,2,Metodo Longo
" R, D, V ",COMPOSITE,edu.stanford.bmir.protege.web.client.csv.CSVColumnRelationEditorViewImpl,updateRelationTypeField,39,9,14,0,Muitos Desvios
 V ,[OWLOBJECTRENDERER],edu.stanford.bmir.protege.web.server.mansyntax.render.ManchesterSyntaxObjectRenderer,renderNaryCollection,14,2,4,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.download.ProjectDownloadService,transferFileToClient,14,3,14,6,Alto Acoplamento Efferent
 V ,PROPERTYVALUE,edu.stanford.bmir.protege.web.shared.frame.PropertyDatatypeValue,get,3,1,5,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.shortform.DictionaryPredicates,isDictionaryFor,3,1,4,3,Muitos Parametros
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.issues.EntityDiscussionThread,equals,10,3,3,1,Metodo Longo
 V ,[AUTHENTICATIONMANAGER],edu.stanford.bmir.protege.web.server.auth.AuthenticationManagerImpl,setDigestedPassword,11,3,6,3,Muitos Parametros
 V ,ACTION,edu.stanford.bmir.protege.web.server.frame.SetManchesterSyntaxFrameActionHandler,createActionResult,11,2,11,4,Alto Acoplamento Efferent
" D, V ",[PRESENTER],edu.stanford.bmir.protege.web.client.app.ApplicationSettingsPresenter,applySettings,4,5,11,0,Muitos Desvios
" A, R, D, V, X ",TEST,edu.stanford.bmir.protege.web.server.access.AccessManagerImpl_IT,setUp,14,1,13,0,Alto Acoplamento Efferent
" A, R, V, X ",[APIROOTRESOURCE],edu.stanford.bmir.protege.web.server.api.resources.ProjectsResource,createNewProject,14,3,12,4,Alto Acoplamento Efferent
 V ,[HASDISPOSE],edu.stanford.bmir.protege.web.client.perspective.PerspectivePresenter,start,13,2,6,3,Muitos Parametros
 V ,ABSTRACTSECTIONRENDERER,edu.stanford.bmir.protege.web.server.mansyntax.render.DataPropertyEquivalentToSectionRenderer,getRenderablesForItem,3,1,5,3,Muitos Parametros
 V ,[CONVERTER],edu.stanford.bmir.protege.web.server.persistence.MentionReadConverter,convert,17,5,11,1,Muitos Desvios
 V ,PROPERTYVALUE,edu.stanford.bmir.protege.web.shared.frame.PropertyAnnotationValue,get,3,1,5,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.client.selection.SelectionModel,updateSelectionFromPlace,13,2,13,1,Alto Acoplamento Efferent
" A, R, V, X ",ACTIVITY,edu.stanford.bmir.protege.web.client.place.WebProtegeActivityMapper,getActivity,77,15,37,1,Alto Acoplamento Efferent
" R, V ",[CHANGEMATCHER],edu.stanford.bmir.protege.web.server.change.matcher.EntityCreationMatcher,getDescription,40,9,13,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.tag.TagVisibilityPresenter,start,17,1,9,2,Alto Acoplamento Efferent
 V ,ACTION,edu.stanford.bmir.protege.web.server.project.CreateNewProjectActionHandler,execute,23,6,14,2,Muitos Desvios
 V ,HIERARCHYCHANGECOMPUTER,edu.stanford.bmir.protege.web.server.events.OWLClassHierarchyChangeComputer,createRemovedEvents,4,1,11,2,Alto Acoplamento Efferent
 V ,SERVICE,edu.stanford.bmir.protege.web.server.dispatch.impl.DispatchServiceExecutorImpl,execAction,35,5,19,3,Metodo Longo
 V ,[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.change.AbstractCreateEntitiesChangeListGenerator,getSingularRelationship,17,7,2,0,Muitos Desvios
 V ,[PRIMITIVEDATAPARSER],edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataParserImpl,handleEntityDataParsingResult,16,5,10,5,Muitos Desvios
 V ,ABSTRACTHIERARCHYPROVIDER,edu.stanford.bmir.protege.web.server.hierarchy.OWLAnnotationPropertyHierarchyProvider,handleChanges,23,6,4,1,Metodo Longo
 V ,FLOWPANEL,edu.stanford.bmir.protege.web.client.library.dlg.WebProtegeDialogForm,setupTextBox,10,5,2,3,Muitos Parametros
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.merge.ComputeProjectMergeActionHandler,loadUploadedOntology,9,1,14,1,Alto Acoplamento Efferent
" D, V ",COMPOSITE,edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataEditorImpl,isCurrentDataRendered,27,7,9,0,Alto Acoplamento Efferent
 V ,[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.hierarchy.MoveEntityChangeListGenerator,isAnnotationPropertyHierarchyMove,3,1,3,3,Muitos Parametros
 V ,ENTITY,edu.stanford.bmir.protege.web.server.crud.obo.OBOIdSuffixEntityCrudKitHandler,getNextIRI,20,5,11,3,Muitos Parametros
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.form.TextFieldEditor,validateInput,22,4,5,0,Metodo Longo
 V ,[OWLONTOLOGYMANAGER],edu.stanford.bmir.protege.web.server.project.ProjectOWLOntologyManager,createOntology,6,2,6,3,Muitos Parametros
" A, R, D, V, X ",COMPOSITE,edu.stanford.bmir.protege.web.client.csv.CSVImportViewImpl,setCSVGrid,57,10,14,1,Muitos Desvios
 V ,[AUTOCOMPLETIONHANDLER],edu.stanford.bmir.protege.web.client.frame.ManchesterSyntaxFrameAutoCompletionHandler,handleSuccess,3,1,10,1,Alto Acoplamento Efferent
 V ,[PRIMITIVEDATAPARSER],edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataParserImpl,handleEntityDataParsingResult,16,5,10,5,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.watches.WatchedChangesManager,getProjectChangesForWatches,26,7,12,1,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.user.CreateUserAccountExecutor,execute,5,1,10,4,Alto Acoplamento Efferent
 X ,ENTITY,edu.stanford.bmir.protege.web.server.tag.EntityTags,equals,10,3,3,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.obo.OboUtil,replaceStringAnnotationValue,19,7,11,3,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.chgpwd.ResetPasswordMailer,sendEmail,10,1,11,4,Muitos Parametros
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.entitieslist.EntitiesListImpl,render,8,1,7,3,Muitos Parametros
" D, V ",ENTITY,edu.stanford.bmir.protege.web.shared.project.ProjectDetails,get,3,1,9,11,Alto Acoplamento Efferent
 V ,[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.change.AbstractCreateEntitiesChangeListGenerator,createParentPlacementAxioms,0,1,4,3,Muitos Parametros
 V ,ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.MoveProjectsToTrashActionHandler,execute,7,1,10,2,Alto Acoplamento Efferent
" A, R, D, V, X ",[INDIVIDUALSINDEX],edu.stanford.bmir.protege.web.server.individuals.IndividualsIndexImpl,getIndividualsPageContaining,58,14,16,4,Alto Acoplamento Efferent
" R, V ",ABSTRACTRESULTCACHINGSTRATEGY,edu.stanford.bmir.protege.web.client.dispatch.cache.LookupEntitiesActionResultCachingStrategy,registerEventHandlers,38,1,0,0,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.mansyntax.render.ManchesterSyntaxEntityFrameRenderer,writeFrameContent,24,1,0,2,Metodo Longo
 V ,ADAPTER,edu.stanford.bmir.protege.web.server.frame.AxiomPropertyValueTranslator,visit,19,7,7,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.projectlist.AvailableProjectPresenter,start,25,3,5,0,Metodo Longo
 V ,ENTITY,edu.stanford.bmir.protege.web.shared.color.Color,getRGB,3,1,2,3,Muitos Parametros
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.collection.CollectionItemData,equals,10,3,4,1,Metodo Longo
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.library.popupmenu.PopupMenuContainer,selectItemUnderMouseCursor,17,5,4,1,Muitos Desvios
 V ,EVENTLIST,edu.stanford.bmir.protege.web.shared.event.ProjectEventList,builder,3,1,3,3,Muitos Parametros
" R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.server.obo.TermCrossProductsManager,getCrossProduct,25,8,13,1,Muitos Desvios
 V ,[OWLOBJECTSELECTOR],edu.stanford.bmir.protege.web.shared.object.OWLEntitySelector,selectOne,25,7,8,1,Muitos Desvios
 D ,ABSTRACTHIERARCHYPROVIDER,edu.stanford.bmir.protege.web.server.hierarchy.ClassHierarchyProvider,getParents,18,5,8,1,Alto Acoplamento Efferent
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.chgpwd.ResetPasswordActionHandler,execute,33,6,17,2,Alto Acoplamento Efferent
 V ,[REVISIONMANAGER],edu.stanford.bmir.protege.web.server.revision.RevisionManagerImpl,getOntologyManagerForRevision,26,7,10,1,Alto Acoplamento Efferent
 V ,[REVISIONMANAGER],edu.stanford.bmir.protege.web.server.revision.RevisionManagerImpl,addRevision,13,1,10,3,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.user.UserIcon,hsvToRgb,23,7,4,3,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.app.PermissionScreener,checkPermission,11,2,5,3,Muitos Parametros
" A, R, V, X ",[HASAPPLYCHANGES],edu.stanford.bmir.protege.web.server.project.ChangeManager,logAndProcessAppliedChanges,13,1,12,3,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.form.FormEditorFactory,getValueEditorFactory,23,7,9,1,Metodo Longo
" A, R, V, X ",[CALLABLE],edu.stanford.bmir.protege.web.server.download.CreateDownloadTask,call,22,2,13,0,Alto Acoplamento Efferent
" A, R, V, X ",[PROPERTYVALUESUBSUMPTIONCHECKER],edu.stanford.bmir.protege.web.server.frame.StructuralPropertyValueSubsumptionChecker,isSubsumedBy,44,14,13,2,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.entity.EntityNameUtils,unquote,30,8,3,1,Metodo Longo
" R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.server.app.ApplicationSettingsChecker,getConfigurationErrors,36,8,11,0,Metodo Longo
 V ,ABSTRACTSECTIONRENDERER,edu.stanford.bmir.protege.web.server.mansyntax.render.ObjectPropertySubPropertyOfRenderer,getRenderablesForItem,3,1,5,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.viz.DotRenderer,renderRelEdge,3,1,3,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.obo.TermIdManager,setTermId,20,4,11,3,Muitos Parametros
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.project.PrefixDeclarations,get,16,5,6,2,Metodo Longo
" A, R, V, X ",[CLIENTOBJECTDECODER],edu.stanford.bmir.protege.web.client.app.UserInSessionDecoder,decode,33,7,12,1,Alto Acoplamento Efferent
 V ,ENTITY,edu.stanford.bmir.protege.web.shared.entity.OWLObjectPropertyData,get,3,1,5,3,Muitos Parametros
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.issues.EntityDiscussionThread,equals,10,3,3,1,Muitos Parametros
 V ,[HASDISPOSE| HASPOSTEVENTS],edu.stanford.bmir.protege.web.server.events.EventManager,getEventsFromTag,23,4,9,1,Alto Acoplamento Efferent
 V ,STDDESERIALIZER,edu.stanford.bmir.protege.web.server.jackson.EntityTypeDeserializer,deserialize,22,7,11,2,Alto Acoplamento Efferent
" A, R, V, X ",TYPECONVERTER,edu.stanford.bmir.protege.web.server.form.FormDataValueConverter,encodeObject,49,11,13,2,Metodo Longo
 V ,[PRIMITIVEDATAPARSER],edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataParserImpl,parsePrimitiveDataFromTrimmedContent,23,6,9,4,Muitos Desvios
" A, R, D, V, X ",[HASDISPOSE],edu.stanford.bmir.protege.web.client.permissions.PermissionManager,hasPermissionForProject,17,2,0,4,Muitos Parametros
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.editor.ValueListFlexEditorImpl,handleDelete,27,6,10,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.form.FormEditorFactory,getValueEditorFactory,23,7,9,1,Muitos Desvios
" A, R, D, V, X ",[PRESENTER],edu.stanford.bmir.protege.web.client.collection.CollectionPresenter,handleAddCollectionItems,20,2,12,0,Alto Acoplamento Efferent
" D, V ",ABSTRACTWEBPROTEGEPORTLETPRESENTER,edu.stanford.bmir.protege.web.client.ontology.annotations.OntologyAnnotationsPortletPresenter,handleOntologyAnnotationsChanged,17,5,7,0,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.match.MatcherFactory,getMatcher,49,1,0,1,Metodo Longo
 V ,[HASDISPOSE| HASPOSTEVENTS],edu.stanford.bmir.protege.web.server.events.EventManager,postEvents,18,3,10,1,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.d3.Selection,call,0,1,2,3,Muitos Parametros
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.SetOntologyAnnotationsActionHandler,createActionResult,3,1,6,4,Muitos Parametros
 X ,ENTITY,edu.stanford.bmir.protege.web.server.user.UserActivityRecord,equals,10,3,3,1,Muitos Parametros
 V ,ABSTRACTAXIOMMATCHER,edu.stanford.bmir.protege.web.server.change.matcher.ClassAssertionAxiomMatcher,getDescriptionForAddAxiomChange,15,4,11,2,Alto Acoplamento Efferent
 V ,ENTITY,edu.stanford.bmir.protege.web.shared.color.Color,get,6,1,3,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.issues.CommentRenderer,renderComment,28,4,16,1,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.hierarchy.HierarchyFieldPresenter,getChildrenAndMoveToChild,11,1,9,3,Muitos Parametros
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.client.primitive.EntityDataLookupHandlerImpl,getMatchingEntity,14,4,9,4,Muitos Parametros
" D, V ",ENTITY,edu.stanford.bmir.protege.web.server.frame.NamedIndividualFrameTranslator,translateToNamedIndividualFrame,27,7,15,1,Muitos Desvios
" D, V ",[FRAMETRANSLATOR],edu.stanford.bmir.protege.web.server.frame.AnnotationPropertyFrameTranslator,getFrame,19,6,11,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.dispatch.DispatchServiceManager,handleError,17,4,10,3,Muitos Parametros
 V ,ABSTRACTHIERARCHYPROVIDER,edu.stanford.bmir.protege.web.server.hierarchy.OWLDataPropertyHierarchyProvider,getPropertiesReferencedInChange,13,5,5,1,Muitos Desvios
" A, R, D, V, X ",[HASDISPOSE],edu.stanford.bmir.protege.web.client.permissions.PermissionManager,firePermissionsChanged,17,2,12,0,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.user.UserIdInitialsExtractor,getCharacter,15,5,3,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.obo.TermSynonymsManager,setSynonyms,14,3,17,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.frame.PropertyValueDescriptor,visit,29,1,0,1,Metodo Longo
" A, R, D, V, X ",VIEW,edu.stanford.bmir.protege.web.shared.place.ProjectViewPlaceTokenizer,getPlace,29,4,19,1,Alto Acoplamento Efferent
" A, R, D, V, X ",COMPOSITE,edu.stanford.bmir.protege.web.client.csv.CSVImportViewImpl,setCSVGrid,57,10,14,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.client.library.msgbox.MessageBox,showConfirmBox,5,1,3,6,Muitos Parametros
" A, R, V, X ",[HASAPPLYCHANGES],edu.stanford.bmir.protege.web.server.project.ChangeManager,getEntityCreator,11,2,16,6,Alto Acoplamento Efferent
 V ,[LITERALRENDERER],edu.stanford.bmir.protege.web.server.owlapi.StringFormatterLiteralRendererImpl,getLiteralRendering,31,8,5,1,Metodo Longo
" A, R, V, X ",ACTION,edu.stanford.bmir.protege.web.server.frame.GetOntologyFramesActionHandler,execute,8,1,12,2,Alto Acoplamento Efferent
" R, D, V ",[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.frame.FrameChangeGenerator,createChanges,45,13,16,0,Metodo Longo
" R, D, V ",[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.bulkop.EditAnnotationsChangeListGenerator,processAnnotationAssertion,36,11,12,5,Metodo Longo
" D, V ",TEST,edu.stanford.bmir.protege.web.server.project.CreateNewProjectActionHandler_TestCase,setUp,14,1,11,0,Alto Acoplamento Efferent
 V ,[WEBPROTEGELOGGER],edu.stanford.bmir.protege.web.server.logging.DefaultLogger,formatMessage,44,6,10,3,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.viz.VizPresenter,handleMouseEnter,12,2,10,2,Alto Acoplamento Efferent
 X ,ENTITY,edu.stanford.bmir.protege.web.server.access.RoleAssignment,equals,10,3,4,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.issues.CommentNotificationEmailer,formatSubjectLine,3,1,6,4,Muitos Parametros
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.diff.DiffViewImpl,renderSourceDocumentSpan,7,2,6,3,Muitos Parametros
 V ,STDSERIALIZER,edu.stanford.bmir.protege.web.server.api.IriQuotedSerializer,serialize,3,1,3,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.client.auth.AuthenticatedActionExecutor,sendResponse,11,1,0,5,Muitos Parametros
 V ,ENTITY,edu.stanford.bmir.protege.web.client.editor.ClassFrameEditorManager,createUpdateObjectAction,3,1,4,3,Muitos Parametros
 V ,[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.csv.ImportCSVFileChangeListGenerator,getAxiom,10,2,10,3,Alto Acoplamento Efferent
" R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.client.selection.SelectionModel,setSelectionNow,40,2,0,1,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.app.PlaceUrl,createUrl,17,3,9,1,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.cmdline.SetupTools,getMongoClient,6,1,9,0,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.list.EntityNodeListPopupPresenter,showRelativeTo,13,1,5,3,Muitos Parametros
" R, V ",TYPECONVERTER,edu.stanford.bmir.protege.web.server.form.FormDataValueConverter,decodeObject,44,18,17,2,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.msg.OWLMessageFormatter,formatMessage,4,1,5,3,Muitos Parametros
 X ,ENTITY,edu.stanford.bmir.protege.web.server.access.RoleAssignment,equals,10,3,4,1,Alto Acoplamento Efferent
 V ,PROPERTYVALUE,edu.stanford.bmir.protege.web.shared.frame.PropertyClassValue,get,3,1,5,3,Muitos Parametros
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.frame.DataPropertyFrameEditor,getValue,19,6,10,0,Muitos Desvios
" D, V ",ENTITY,edu.stanford.bmir.protege.web.server.frame.NamedIndividualFrameTranslator,translateToNamedIndividualFrame,27,7,15,1,Metodo Longo
" A, R, D, V, X ",[HASAPPLYCHANGES],edu.stanford.bmir.protege.web.server.project.ChangeManager,getEntityCreator,11,2,16,6,Muitos Parametros
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.collection.CollectionDetails,equals,10,3,3,1,Metodo Longo
" D, V ",[PRESENTER],edu.stanford.bmir.protege.web.client.app.ApplicationSettingsPresenter,displaySettings,26,3,10,1,Alto Acoplamento Efferent
" R, V ",[COMPARATOR],edu.stanford.bmir.protege.web.server.mansyntax.render.AnnotationPropertyComparatorImpl,compare,24,8,6,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.api.resources.AxiomsResource,loadAxiomsAndExecuteAction,15,3,15,7,Muitos Parametros
 V ,ENTITY,edu.stanford.bmir.protege.web.shared.entity.OWLClassData,get,3,1,5,3,Muitos Parametros
