Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,saveUserSettings,21,5,12,4,Muitos Desvios
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,writeContent,21,4,11,3,Alto Acoplamento Efferent
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.OpenModalWindowPanel,load,41,15,15,0,Metodo Longo
 V ,ANNOTATION_TYPE,de.tudarmstadt.ukp.dkpro.core.api.metadata.type.TagsetDescription_Type,setTags,6,4,1,3,Muitos Parametros
" A, V ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.crowdsource.CrowdSourcePage,load,12,3,12,0,Alto Acoplamento Efferent
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.project.ProjectUtil,createProjectPermission,9,2,5,3,Muitos Parametros
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.SourceDocument,setId,3,1,1,1,Muitos Parametros
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,createCorrectionDocumentContent,3,1,3,3,Muitos Parametros
" A, D, V, X ",PANEL,de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratAnnotator,getCas,8,4,6,4,Muitos Parametros
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.MonitoringPage,updateAgreementTable,57,13,29,1,Alto Acoplamento Efferent
" A, R, V ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.MonitoringPage,computeKappa,48,10,15,4,Metodo Longo
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.AnnotationDocument,setState,3,1,1,1,Muitos Parametros
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.AnnotationDocument,setProject,3,1,1,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.project.ProjectUtil,isNameValid,8,13,2,1,Muitos Desvios
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.project.ProjectUtil,createAnnotationDocumentContent,13,3,9,3,Alto Acoplamento Efferent
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,createCurationDocumentContent,3,1,3,3,Muitos Parametros
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,savePropertiesFile,14,1,8,3,Muitos Parametros
" A, R, D, V, X ",SERVICE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.AnnotationServiceImpl,initializeType,29,3,8,9,Muitos Parametros
" A, V, X ",ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,updateCoreferenceLinkCas,10,2,8,4,Muitos Parametros
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,upgradeCasAndSave,29,8,11,3,Muitos Parametros
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasUtil,selectSentenceAt,3,1,3,3,Muitos Parametros
 V ,JCASRESOURCECOLLECTIONREADER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tsv.WebannoTsvReader,createSentence,26,7,4,3,Muitos Parametros
 V ,JCASFILEWRITER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfWriter,writeSentence,48,14,19,3,Muitos Parametros
" D, V ",MODEL,de.tudarmstadt.ukp.clarin.webanno.webapp.support.EntityModel,analyze,24,5,9,1,Alto Acoplamento Efferent
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.correction.CorrectionPage,onClose,33,6,0,1,Metodo Longo
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.page.annotation.component.AnnotationLayersModalPanel,onClick,25,2,0,1,Metodo Longo
" D, V, X ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.User,equals,21,7,4,1,Muitos Desvios
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.MonitoringPage,getFinishedDocumentsPerUser,22,7,7,1,Muitos Desvios
" A, R, D, V, X ",PANEL,de.tudarmstadt.ukp.clarin.webanno.brat.annotation.ArcAnnotationModalWindowPanel,getDisplayValue,3,1,20,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasController,createSpanAnnotation,16,4,7,6,Muitos Parametros
" A, R, D, V, X ",TEST,de.tudarmstadt.ukp.clarin.webanno.brat.ajax.controller.CasToBratJsonTest,testGenerateBratJsonGetDocument,54,4,26,0,Metodo Longo
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.correction.CorrectionPage,onChange,22,5,18,1,Alto Acoplamento Efferent
" A, R, V ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.annotation.AnnotationPage,onClick,48,1,0,1,Metodo Longo
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.TagSet,setType,3,1,1,1,Muitos Parametros
 V ,JCASRESOURCECOLLECTIONREADER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tsv.WebannoTsvReader,createToken,24,4,8,6,Metodo Longo
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectUsersPanel,load,13,2,10,0,Alto Acoplamento Efferent
 V ,JCASRESOURCECOLLECTIONREADER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfReader,convertCoreference,27,6,9,3,Muitos Parametros
" A, R, V, X ",PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.OpenModalWindowPanel,load,41,15,15,0,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasUtil,selectOverlapping,13,4,6,4,Muitos Parametros
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.crowdflower.CrowdJob,createArgumentMaps,27,10,10,0,Alto Acoplamento Efferent
" A, V ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.project.ProjectUtil,isMember,26,7,12,3,Alto Acoplamento Efferent
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.curation.CurationPage,loadDocumentAction,37,9,16,0,Metodo Longo
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,updateTimeStamp,13,2,7,3,Muitos Parametros
" A, R, V, X ",JCASRESOURCECOLLECTIONREADER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfReader,convertDependencies,54,10,8,3,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,updatePanel,43,5,28,9,Muitos Parametros
" A, R, D, V, X ",PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectTagSetsPanel,onSubmit,128,21,0,0,Muitos Desvios
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.Project,equals,21,7,4,1,Muitos Parametros
" A, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.project.ProjectUtil,existFinishedDocument,11,3,7,4,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,getEntityTypes,55,15,19,6,Muitos Desvios
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.SourceDocument,setFormat,3,1,1,1,Muitos Parametros
 V ,ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ArcAdapter,deleteBySpan,21,5,8,4,Muitos Desvios
 V ,JCASFILEWRITER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfWriter,writeDependency,24,8,12,3,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.curation.CasDiff,compareFeatureFS,69,21,10,4,Muitos Desvios
" A, D, V, X ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.crowdflower.CrowdClient,updateVariable,7,1,6,4,Muitos Parametros
" A, R, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.brat.annotation.SpanAnnotationModalWindowPage,onSubmit,56,10,22,2,Muitos Desvios
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.AnnotationPreferenceModalPanel,onSubmit,24,4,17,2,Metodo Longo
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasController,importDocument,7,1,4,5,Muitos Parametros
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectUsersPanel,getDisplayValue,8,2,10,1,Alto Acoplamento Efferent
" A, R, D, V, X ",ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,mergeChain,79,15,12,4,Metodo Longo
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.brat.annotation.SpanAnnotationModalWindowPage,onSelectionChanged,10,2,20,1,Alto Acoplamento Efferent
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.MonitoringPage,getPercentageOfFinishedDocumentsPerUser,24,7,9,1,Muitos Desvios
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.welcome.WelcomePage,onClick,3,6,8,1,Muitos Desvios
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.Project,equals,21,7,4,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,updatePanel,43,5,28,9,Alto Acoplamento Efferent
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.AnnotationDocument,setSentenceAccessed,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectPage,onSubmit,30,8,18,0,Alto Acoplamento Efferent
" A, D, V, X ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTaskManager,generateTask1Data,97,14,20,4,Muitos Parametros
 V ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTaskManager,getFirstSpanOffset,15,5,5,1,Muitos Desvios
 V ,WEBMARKUPCONTAINER,de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.CurationViewPanel,onSelectAnnotationForMerge,38,12,1,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.project.ProjectUtil,setAnnotationPreference,44,14,20,5,Muitos Desvios
" A, R, V, X ",PANEL,de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.CurationPanel,respond,42,11,1,1,Muitos Desvios
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.curation.CasDiff,traverseFS,13,5,4,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasUtil,getSentenceBeginAddress,24,9,6,6,Muitos Parametros
 V ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.brat.display.model.Offsets,deserialize,22,5,3,2,Metodo Longo
 V ,JCASFILEWRITER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.BinaryCasWriter,process,32,7,6,1,Metodo Longo
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.project.ProjectUtil,isMember,26,7,12,3,Muitos Parametros
" A, V, X ",PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,updateJCas,8,6,4,4,Muitos Parametros
" A, V, X ",PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,createJCas,23,4,9,4,Muitos Parametros
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.project.ProjectUtil,isCurator,26,7,12,3,Muitos Desvios
" A, V ",JCASRESOURCECOLLECTIONREADER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfReader,storeReferencesAndTargetsInMap,21,5,12,5,Alto Acoplamento Efferent
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,fillLookupVariables,12,8,7,3,Muitos Parametros
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.correction.CorrectionPage,loadDocumentAction,54,13,18,0,Muitos Desvios
" A, R, D, V, X ",PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,exportAnnotationDocument,60,10,25,5,Alto Acoplamento Efferent
 V ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTaskManager,extractSpan,9,1,2,3,Muitos Parametros
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectDocumentsPanel,onSubmit,41,8,20,0,Metodo Longo
 V ,JCASFILEWRITER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfWriter,writeCoreference,41,9,14,3,Muitos Desvios
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.correction.CorrectionPage,load,38,8,17,0,Metodo Longo
" A, R, D, V, X ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTaskManager,getStatusString,44,13,9,1,Muitos Desvios
" A, R, V, X ",WEBMARKUPCONTAINER,de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.CurationViewPanel,mergeArc,54,10,18,5,Muitos Parametros
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.Tag,setId,3,1,1,1,Muitos Parametros
 V ,MODEL,de.tudarmstadt.ukp.clarin.webanno.webapp.support.EntityModel,analyze,24,5,9,1,Metodo Longo
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.project.ProjectUtil,isMember,26,7,12,3,Metodo Longo
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.crowdsource.CrowdSourcePage,onSubmit,37,8,17,0,Metodo Longo
 V ,ASARRAYSERIALIZERBASE,de.tudarmstadt.ukp.clarin.webanno.brat.message.BeanAsArraySerializer,serializeContents,31,7,12,3,Muitos Desvios
" A, R, V, X ",JCASRESOURCECOLLECTIONREADER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfReader,storeReferencesAndTargetsInMap,21,5,12,5,Muitos Parametros
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,removeSourceDocument,18,5,8,2,Muitos Desvios
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.CrowdJob,setId,3,1,2,1,Muitos Parametros
" A, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,getCorrectionState,25,8,5,4,Muitos Parametros
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,readJCas,20,5,7,3,Muitos Parametros
" A, R, D, V, X ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTaskManager,uploadNewNERTask2,97,18,22,4,Metodo Longo
 V ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTaskManager,uploadNewNERTask1,27,5,11,5,Metodo Longo
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.correction.CorrectionPage,update,19,5,7,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.model.CurationBuilder,buildCurationContainer,77,15,30,1,Alto Acoplamento Efferent
" A, R, V, X ",WEBMARKUPCONTAINER,de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.CurationViewPanel,mergeArc,54,10,18,5,Alto Acoplamento Efferent
 V ,JCASRESOURCECOLLECTIONREADER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tsv.WebannoTsvReader,createSentence,26,7,4,3,Metodo Longo
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,getReadableFormats,12,5,5,0,Muitos Desvios
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,accept,3,11,10,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,getRelationTypes,18,3,13,8,Alto Acoplamento Efferent
" A, V, X ",PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,createAnnotationContent,77,6,0,4,Muitos Parametros
 V ,SERVICE,de.tudarmstadt.ukp.clarin.webanno.webapp.security.AnyUserDetailsService,loadUserByUsername,9,2,10,1,Alto Acoplamento Efferent
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.annotation.AnnotationPage,onClick,41,8,19,1,Alto Acoplamento Efferent
 V ,SERVICE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.AnnotationServiceImpl,initializeType,29,3,8,9,Metodo Longo
" A, V, X ",ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.SpanAdapter,deleteBySpan,2,1,3,4,Muitos Parametros
 V ,RESOURCECOLLECTIONREADERBASE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.BinaryCasReader,getNext,51,7,17,1,Muitos Desvios
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,writeContent,21,4,11,3,Muitos Parametros
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.AnnotationType,setDescription,3,1,1,1,Muitos Parametros
" A, V, X ",[USERTYPE],de.tudarmstadt.ukp.clarin.webanno.model.PersistentEnumUserType,nullSafeSet,8,2,4,4,Muitos Parametros
" A, R, V, X ",PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,exportAnnotationDocument,60,10,25,5,Muitos Parametros
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.crowdsource.CrowdSourcePage,addJCas,30,5,10,3,Metodo Longo
 V ,ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.SpanAdapter,renderTokenAndSentence,21,4,7,3,Muitos Parametros
" A, R, D, V, X ",ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,mergeChain,79,15,12,4,Muitos Desvios
" A, R, V, X ",JCASRESOURCECOLLECTIONREADER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfReader,convertDependencies,54,10,8,3,Metodo Longo
" D, V ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.crowdflower.CrowdClient,uploadData,29,3,15,2,Metodo Longo
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasUtil,getLastSentenceAddressInDisplayWindow,13,3,2,3,Muitos Parametros
 V ,JCASFILEWRITER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.BinaryCasWriter,process,32,7,6,1,Muitos Desvios
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.webapp.statistics.TwoPairedKappa,getStudy,24,7,9,7,Muitos Desvios
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.webapp.statistics.TwoPairedKappa,updateUserAnnotations,27,6,13,6,Muitos Desvios
 V ,ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,updateCasBeforeDelete,36,7,9,2,Alto Acoplamento Efferent
 V ,ABSTRACTCOLUMN,de.tudarmstadt.ukp.clarin.webanno.webapp.support.DynamicColumnMetaData,populateItem,3,1,4,3,Muitos Parametros
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.CrowdJob,setUseGoldSents,3,1,2,1,Muitos Parametros
" A, R, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.MonitoringPage,updateAgreementTable,57,13,29,1,Metodo Longo
" A, R, D, V, X ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTaskManager,setCrowdJobAnnotationsInDocs,55,10,21,2,Metodo Longo
" A, R, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.MonitoringPage,getJCases,31,10,16,2,Muitos Desvios
" A, R, D, V, X ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.brat.display.model.EntityType,equals,29,10,4,1,Muitos Desvios
 V ,JCASRESOURCECOLLECTIONREADER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tsv.WebannoTsvReader,convertToCas,19,1,12,3,Muitos Parametros
" A, R, D, V, X ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.Tag,equals,29,10,5,1,Muitos Desvios
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.SourceDocument,setTimestamp,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,getStringCollectionData,12,1,14,8,Muitos Parametros
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasUtil,updateCasWithTagSet,24,5,8,3,Muitos Parametros
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.MonitoringPage,computeKappa,48,10,15,4,Alto Acoplamento Efferent
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.User,setUsername,3,1,1,1,Muitos Parametros
" A, V ",JCASFILEWRITER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfWriter,writeDependency,24,8,12,3,Alto Acoplamento Efferent
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.CrowdJob,setName,3,1,2,1,Muitos Parametros
" R, D, V ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxConfiguration,configureVisualizationAndAnnotation,46,10,10,1,Metodo Longo
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.annotation.AnnotationPage,load,36,8,14,0,Muitos Desvios
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.curation.CurationPage,loadDocumentAction,37,9,16,0,Alto Acoplamento Efferent
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.curation.CurationPage,loadDocumentAction,37,9,16,0,Muitos Desvios
 V ,ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ArcAdapter,isDuplicate,8,5,3,6,Muitos Desvios
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.security.page.LogInOutPanel,initialize,36,2,0,0,Metodo Longo
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.SourceDocument,setName,3,1,1,1,Muitos Parametros
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasUtil,selectByAddr,3,1,4,3,Muitos Parametros
" A, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasUtil,selectSingleFsAt,8,4,4,4,Muitos Parametros
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.TagSet,setName,3,1,1,1,Muitos Parametros
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,updatePanel,43,5,28,9,Muitos Desvios
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasController,getCollectionInformation,37,7,18,2,Metodo Longo
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectDocumentsPanel,onSubmit,41,8,20,0,Muitos Desvios
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,updatePanel,43,5,28,9,Metodo Longo
" A, R, D, V, X ",TEST,de.tudarmstadt.ukp.clarin.webanno.brat.dao.DaoUtilsTest,testZipFolder,36,7,18,0,Alto Acoplamento Efferent
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.SourceDocument,setSentenceAccessed,3,1,2,1,Muitos Parametros
" A, R, V ",JCASFILEWRITER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfWriter,writeSentence,48,14,19,3,Metodo Longo
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,populateCurationSentences,44,11,21,6,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,getRelationTypes,18,3,13,8,Muitos Parametros
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.Authority,setUsername,3,1,2,1,Muitos Parametros
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.DaoUtils,addFolderToZip,13,5,3,3,Muitos Desvios
" A, R, D, V, X ",ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,add,16,3,7,6,Muitos Parametros
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,upgradeCasAndSave,29,8,11,3,Muitos Desvios
" A, V ",ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,mergeChain,79,15,12,4,Alto Acoplamento Efferent
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.User,equals,21,7,4,1,Muitos Parametros
" A, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.curation.CasDiff,compareFeatureFS,69,21,10,4,Muitos Parametros
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.curation.CurationPage,onClose,43,8,0,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxConfiguration,configureVisualizationAndAnnotation,46,10,10,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.webapp.statistics.TwoPairedKappa,getStudy,24,7,9,7,Muitos Parametros
" A, R, D, V, X ",ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,updateCoreferenceChainCas,105,29,9,4,Metodo Longo
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.correction.CorrectionPage,onClick,42,8,14,1,Alto Acoplamento Efferent
 V ,ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,updateCasBeforeDelete,36,7,9,2,Muitos Desvios
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxConfiguration,getChildren,30,6,13,8,Metodo Longo
 V ,ABSTRACTCOLUMN,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.DocumentStatusColumnMetaData,populateItem,166,13,0,3,Muitos Parametros
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.curation.CurationPage,onChange,22,5,10,1,Alto Acoplamento Efferent
" D, V, X ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.Tag,equals,29,10,5,1,Metodo Longo
 V ,JCASRESOURCECOLLECTIONREADER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfReader,convertCoreference,27,6,9,3,Alto Acoplamento Efferent
