DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.AbstractPagingMethod,6,2,3,0,7,6,4,12,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\AbstractPagingMethod.java,class,false,47
ENTITY,flowctrl.integration.slack.type.Comment,13,1,1,42,0,13,0,15,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\Comment.java,class,false,74
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.usergroups.users.UsergroupsUsersUpdateMethod,10,2,3,1,0,10,6,19,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\usergroups\users\UsergroupsUsersUpdateMethod.java,class,false,78
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.usergroups.UsergroupsListMethod,9,2,2,18,0,9,1,15,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\usergroups\UsergroupsListMethod.java,class,false,63
ENTITY,flowctrl.integration.slack.type.DirectMessageChannel,11,1,1,25,0,11,0,11,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\DirectMessageChannel.java,class,false,59
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.usergroups.UsergroupsUpdateMethod,2,3,1,1,0,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\usergroups\UsergroupsUpdateMethod.java,class,false,16
UNDEFINED,flowctrl.integration.slack.SlackClientFactory,12,1,7,66,0,12,3,12,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\SlackClientFactory.java,class,false,72
ENTITY,flowctrl.integration.slack.type.IntegrationLog,19,1,1,117,0,19,0,19,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\IntegrationLog.java,class,false,96
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.usergroups.UsergroupsCreateMethod,14,2,3,31,1,14,6,27,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\usergroups\UsergroupsCreateMethod.java,class,false,98
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.stars.StarsAddMethod,1,3,1,0,0,1,0,1,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\stars\StarsAddMethod.java,class,false,13
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.channels.ChannelMarkMethod,8,2,3,0,1,8,2,12,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\channels\ChannelMarkMethod.java,class,false,58
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.oauth.OAuthAccessMethod,12,2,3,8,0,12,2,20,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\oauth\OAuthAccessMethod.java,class,false,84
ENTITY,flowctrl.integration.slack.type.User,27,1,2,273,0,27,0,27,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\User.java,class,false,133
[SLACKWEBAPICLIENT],flowctrl.integration.slack.webapi.SlackWebApiClientImpl,142,1,67,9959,0,142,117,175,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\SlackWebApiClientImpl.java,class,false,1216
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.chats.ChatUpdateMethod,16,2,6,46,0,16,4,27,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\chats\ChatUpdateMethod.java,class,false,121
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.AbstractSearchMethod,11,3,3,1,3,11,5,23,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\AbstractSearchMethod.java,class,false,82
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.channels.ChannelInfoMethod,6,2,3,0,1,6,2,8,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\channels\ChannelInfoMethod.java,class,false,44
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.stars.StarsListMethod,4,3,1,0,0,4,1,6,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\stars\StarsListMethod.java,class,false,33
