Commmit-id,Refactring-name,Refactoring-Type,Code Element Left,Code Element Right,Class Before,Class After
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,private handleRedirectIntent(intent Intent) : void,public post(event Object) : void,[com.zegoggles.smssync.activity.auth.RedirectReceiverActivity],[com.zegoggles.smssync.activity.auth.RedirectReceiverActivity]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,"public onReceive(context Context, intent Intent) : void",public post(event Object) : void,[com.zegoggles.smssync.receiver.PackageReplacedReceiver],[com.zegoggles.smssync.receiver.PackageReplacedReceiver]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,private post(state BackupState) : void,public post(event Object) : void,[com.zegoggles.smssync.service.BackupTask],[com.zegoggles.smssync.service.BackupTask]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,private post(changed RestoreState) : void,public post(event Object) : void,[com.zegoggles.smssync.service.RestoreTask],[com.zegoggles.smssync.service.RestoreTask]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,private moveToState(state BackupState) : void,public post(event Object) : void,[com.zegoggles.smssync.service.SmsBackupService],[com.zegoggles.smssync.service.SmsBackupService]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,public onStopJob(jobParameters JobParameters) : boolean,public post(event Object) : void,[com.zegoggles.smssync.service.SmsJobService],[com.zegoggles.smssync.service.SmsJobService]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,private postError(exception Exception) : void,public post(event Object) : void,[com.zegoggles.smssync.service.SmsRestoreService],[com.zegoggles.smssync.service.SmsRestoreService]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,protected onPostExecute(token OAuth2Token) : void,public post(event Object) : void,[com.zegoggles.smssync.tasks.OAuth2CallbackTask],[com.zegoggles.smssync.tasks.OAuth2CallbackTask]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,protected onPause() : void,public unregister(listener Object) : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.MainActivity]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,protected onDestroy() : void,public unregister(listener Object) : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.MainActivity]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,protected onDestroy() : void,public unregister(listener Object) : void,[com.zegoggles.smssync.activity.auth.OAuth2WebAuthActivity],[com.zegoggles.smssync.activity.auth.OAuth2WebAuthActivity]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,protected onPostExecute(result BackupState) : void,public unregister(listener Object) : void,[com.zegoggles.smssync.service.BackupTask],[com.zegoggles.smssync.service.BackupTask]
