DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole
SERVICE,com.qcadoo.mes.techSubcontrForOrderSupplies.states.TSFOrderSuppliesOrderStateValidationService,2,1,7,1,0,2,15,4,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-tech-subcontr-for-order-supplies\src\main\java\com\qcadoo\mes\techSubcontrForOrderSupplies\states\TSFOrderSuppliesOrderStateValidationService.java,class,true
ENTITY,com.qcadoo.mes.deliveriesMinState.notifications.mandrill.SendResponse,8,1,2,20,0,8,0,8,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-deliveries-min-state\src\main\java\com\qcadoo\mes\deliveriesMinState\notifications\mandrill\SendResponse.java,class,false
SERVICE,com.qcadoo.mes.technologies.validators.OperationSkillValidators,5,1,4,10,0,5,20,15,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-technologies\src\main\java\com\qcadoo\mes\technologies\validators\OperationSkillValidators.java,class,true
SERVICE,com.qcadoo.mes.productionScheduling.criteriaModifiers.OperCompTimeCalculationsCM,2,1,6,0,0,2,21,8,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-production-scheduling\src\main\java\com\qcadoo\mes\productionScheduling\criteriaModifiers\OperCompTimeCalculationsCM.java,class,true
VIEW,com.qcadoo.mes.states.service.client.AbstractStateChangeViewClient,9,1,22,30,4,9,31,27,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-states\src\main\java\com\qcadoo\mes\states\service\client\AbstractStateChangeViewClient.java,class,false
UNDEFINED,com.qcadoo.mes.catNumbersInNegot.columnExtension.SupplyNegotiationsColumnLoaderCNIN,2,1,4,0,0,2,5,6,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-cat-numbers-in-negot\src\main\java\com\qcadoo\mes\catNumbersInNegot\columnExtension\SupplyNegotiationsColumnLoaderCNIN.java,class,false
SERVICE,com.qcadoo.mes.productFlowThruDivision.listeners.TOCDetailsListenersPFTD,1,1,4,0,0,1,3,1,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-product-flow-thru-division\src\main\java\com\qcadoo\mes\productFlowThruDivision\listeners\TOCDetailsListenersPFTD.java,class,true
SERVICE,com.qcadoo.mes.productCharacteristics.hooks.ProductCharacteristicsHooks,1,1,7,0,0,1,7,8,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-product-characteristics\src\main\java\com\qcadoo\mes\productCharacteristics\hooks\ProductCharacteristicsHooks.java,class,true
SERVICE,com.qcadoo.mes.orders.states.module.OrderStateServiceRegisterModule,1,3,5,0,0,1,0,1,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-orders\src\main\java\com\qcadoo\mes\orders\states\module\OrderStateServiceRegisterModule.java,class,true
ENTITY,com.qcadoo.mes.workPlans.pdf.document.operation.grouping.holder.OrderOperationComponent,5,1,1,0,0,5,0,5,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-work-plans\src\main\java\com\qcadoo\mes\workPlans\pdf\document\operation\grouping\holder\OrderOperationComponent.java,class,false
