DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
COMPOSITE,org.jbpm.workbench.client.perspectives.ProcessAdminSettingsPerspective,1,2,6,0,0,1,4,1,D:\Projetos\_Web\jbpm-wb\jbpm-wb-showcase\src\main\java\org\jbpm\workbench\client\perspectives\ProcessAdminSettingsPerspective.java,class,false,42
ABSTRACTPERSPECTIVE,org.jbpm.workbench.ht.client.perspectives.TaskAdminListPerspective,6,2,5,15,0,6,0,6,D:\Projetos\_Web\jbpm-wb\jbpm-wb-human-tasks\jbpm-wb-human-tasks-client\src\main\java\org\jbpm\workbench\ht\client\perspectives\TaskAdminListPerspective.java,class,false,63
TEST,org.jbpm.workbench.cm.backend.server.CaseActionMapperTest,7,1,6,19,0,7,30,7,D:\Projetos\_Web\jbpm-wb\jbpm-wb-case-mgmt\jbpm-wb-case-mgmt-backend\src\test\java\org\jbpm\workbench\cm\backend\server\CaseActionMapperTest.java,class,false,120
TEST,org.jbpm.workbench.es.client.editors.errorlist.ExecutionErrorListBasicFiltersPresenterTest,3,2,7,0,0,3,31,3,D:\Projetos\_Web\jbpm-wb\jbpm-wb-executor-service\jbpm-wb-executor-service-client\src\test\java\org\jbpm\workbench\es\client\editors\errorlist\ExecutionErrorListBasicFiltersPresenterTest.java,class,false,87
TEST,org.jbpm.workbench.ht.client.editors.taskslist.popup.TasksReassignmentPresenterTest,2,1,25,0,0,2,42,2,D:\Projetos\_Web\jbpm-wb\jbpm-wb-human-tasks\jbpm-wb-human-tasks-client\src\test\java\org\jbpm\workbench\ht\client\editors\taskslist\popup\TasksReassignmentPresenterTest.java,class,false,144
ABSTRACTKIEWORKBENCHFORMSPROVIDER,org.jbpm.workbench.forms.display.backend.provider.KieWorkbenchFormsProvider,2,2,5,1,0,2,0,2,D:\Projetos\_Web\jbpm-wb\jbpm-wb-forms\jbpm-wb-forms-backend\src\main\java\org\jbpm\workbench\forms\display\backend\provider\KieWorkbenchFormsProvider.java,class,false,36
VIEW,org.jbpm.workbench.cm.client.roles.EditRoleAssignmentViewImpl,13,2,25,60,0,13,22,13,D:\Projetos\_Web\jbpm-wb\jbpm-wb-case-mgmt\jbpm-wb-case-mgmt-client\src\main\java\org\jbpm\workbench\cm\client\roles\EditRoleAssignmentViewImpl.java,class,false,198
EXCEPTION,org.jbpm.workbench.forms.display.api.TaskFormPermissionDeniedException,0,2,1,0,0,0,0,0,D:\Projetos\_Web\jbpm-wb\jbpm-wb-forms\jbpm-wb-forms-api\src\main\java\org\jbpm\workbench\forms\display\api\TaskFormPermissionDeniedException.java,class,false,24
COMPOSITE,org.jbpm.workbench.client.screens.TaskAdminSettingsViewImpl,5,2,15,2,0,5,9,5,D:\Projetos\_Web\jbpm-wb\jbpm-wb-showcase\src\main\java\org\jbpm\workbench\client\screens\TaskAdminSettingsViewImpl.java,class,false,94
COMPOSITE,org.jbpm.workbench.es.client.editors.requestlist.RequestListViewImpl,10,3,22,25,0,10,72,10,D:\Projetos\_Web\jbpm-wb\jbpm-wb-executor-service\jbpm-wb-executor-service-client\src\main\java\org\jbpm\workbench\es\client\editors\requestlist\RequestListViewImpl.java,class,false,214
VIEW,org.jbpm.workbench.cm.client.actions.NewActionViewImpl,22,1,20,167,0,22,27,39,D:\Projetos\_Web\jbpm-wb\jbpm-wb-case-mgmt\jbpm-wb-case-mgmt-client\src\main\java\org\jbpm\workbench\cm\client\actions\NewActionViewImpl.java,class,false,323
UNDEFINED,org.jbpm.workbench.common.client.filters.active.ActiveFilterItemAddedEvent,5,1,2,4,0,5,3,9,D:\Projetos\_Web\jbpm-wb\jbpm-wb-common\jbpm-wb-common-client\src\main\java\org\jbpm\workbench\common\client\filters\active\ActiveFilterItemAddedEvent.java,class,false,55
COMPOSITE,org.jbpm.workbench.pr.client.editors.variables.list.ProcessVariableListViewImpl,12,3,33,219,0,12,44,29,D:\Projetos\_Web\jbpm-wb\jbpm-wb-process-runtime\jbpm-wb-process-runtime-client\src\main\java\org\jbpm\workbench\pr\client\editors\variables\list\ProcessVariableListViewImpl.java,class,false,293
BASICFILTERSPRESENTER,org.jbpm.workbench.pr.client.editors.instance.log.ProcessInstanceLogBasicFiltersPresenter,4,2,7,4,0,4,29,10,D:\Projetos\_Web\jbpm-wb\jbpm-wb-process-runtime\jbpm-wb-process-runtime-client\src\main\java\org\jbpm\workbench\pr\client\editors\instance\log\ProcessInstanceLogBasicFiltersPresenter.java,class,false,128
VIEW,org.jbpm.workbench.pr.model.ProcessInstanceDiagramSummary,19,3,8,51,0,19,6,19,D:\Projetos\_Web\jbpm-wb\jbpm-wb-process-runtime\jbpm-wb-process-runtime-api\src\main\java\org\jbpm\workbench\pr\model\ProcessInstanceDiagramSummary.java,class,false,130
TEST,org.jbpm.workbench.forms.display.backend.FormServiceEntryPointImplTest,16,1,33,0,0,16,56,27,D:\Projetos\_Web\jbpm-wb\jbpm-wb-forms\jbpm-wb-forms-backend\src\test\java\org\jbpm\workbench\forms\display\backend\FormServiceEntryPointImplTest.java,class,false,554
TEST,org.jbpm.workbench.wi.backend.server.dd.DDConfigUpdaterTest,9,1,23,0,0,9,48,9,D:\Projetos\_Web\jbpm-wb\jbpm-wb-integration\jbpm-wb-integration-backend\src\test\java\org\jbpm\workbench\wi\backend\server\dd\DDConfigUpdaterTest.java,class,false,356
UNDEFINED,org.jbpm.workbench.ks.integration.DataSetProviderRegister,1,1,6,0,0,1,3,1,D:\Projetos\_Web\jbpm-wb\jbpm-wb-kie-server\jbpm-wb-kie-server-backend\src\main\java\org\jbpm\workbench\ks\integration\DataSetProviderRegister.java,class,false,46
UNDEFINED,org.jbpm.workbench.pr.backend.server.util.VariableHelper,4,1,3,4,0,4,26,10,D:\Projetos\_Web\jbpm-wb\jbpm-wb-process-runtime\jbpm-wb-process-runtime-backend\src\main\java\org\jbpm\workbench\pr\backend\server\util\VariableHelper.java,class,false,120
[TAKESVALUE],org.jbpm.workbench.pr.client.editors.instance.diagram.ProcessNodeItemView,4,1,18,0,0,4,13,6,D:\Projetos\_Web\jbpm-wb\jbpm-wb-process-runtime\jbpm-wb-process-runtime-client\src\main\java\org\jbpm\workbench\pr\client\editors\instance\diagram\ProcessNodeItemView.java,class,false,98
VIEW,org.jbpm.workbench.cm.client.overview.CaseOverviewViewImpl,18,1,17,133,0,18,7,18,D:\Projetos\_Web\jbpm-wb\jbpm-wb-case-mgmt\jbpm-wb-case-mgmt-client\src\main\java\org\jbpm\workbench\cm\client\overview\CaseOverviewViewImpl.java,class,false,222
VIEW,org.jbpm.workbench.pr.model.ProcessSummary,44,3,8,504,0,44,14,44,D:\Projetos\_Web\jbpm-wb\jbpm-wb-process-runtime\jbpm-wb-process-runtime-api\src\main\java\org\jbpm\workbench\pr\model\ProcessSummary.java,class,false,263
TEST,org.jbpm.workbench.wi.client.editors.deployment.descriptor.items.ParametersModalTest,3,1,8,0,0,3,13,3,D:\Projetos\_Web\jbpm-wb\jbpm-wb-integration\jbpm-wb-integration-client\src\test\java\org\jbpm\workbench\wi\client\editors\deployment\descriptor\items\ParametersModalTest.java,class,false,68
ENTITY,org.jbpm.workbench.ht.model.events.AbstractTaskEvent,12,1,0,8,3,12,0,12,D:\Projetos\_Web\jbpm-wb\jbpm-wb-human-tasks\jbpm-wb-human-tasks-api\src\main\java\org\jbpm\workbench\ht\model\events\AbstractTaskEvent.java,class,false,91
UNDEFINED,org.jbpm.workbench.pr.client.util.ProcessInstanceStatusUtils,2,1,2,0,0,2,8,9,D:\Projetos\_Web\jbpm-wb\jbpm-wb-process-runtime\jbpm-wb-process-runtime-client\src\main\java\org\jbpm\workbench\pr\client\util\ProcessInstanceStatusUtils.java,class,false,58
UNDEFINED,org.jbpm.workbench.common.client.filters.basic.BasicFiltersPresenter,14,1,20,79,6,14,18,18,D:\Projetos\_Web\jbpm-wb\jbpm-wb-common\jbpm-wb-common-client\src\main\java\org\jbpm\workbench\common\client\filters\basic\BasicFiltersPresenter.java,class,false,125
