DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole
FPMERGEURIUNIQFILTER,org.archive.crawler.util.DiskFPMergeUriUniqFilter,12,2,3,32,0,12,9,30,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\util\DiskFPMergeUriUniqFilter.java,class,false
TEST,org.archive.crawler.selftest.MaxLinkHopsSelfTest,2,3,1,1,0,2,5,2,D:\Projetos\_Web\heritrix3\engine\src\test\java\org\archive\crawler\selftest\MaxLinkHopsSelfTest.java,class,false
TEST,org.archive.modules.extractor.ExtractorImpliedURITest,0,4,1,0,0,0,0,0,D:\Projetos\_Web\heritrix3\modules\src\test\java\org\archive\modules\extractor\ExtractorImpliedURITest.java,class,false
ENTITY,org.archive.crawler.frontier.WorkQueue,47,1,12,837,0,47,40,76,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\frontier\WorkQueue.java,class,false
UNDEFINED,org.apache.hadoop.examples.GenGraph,3,1,10,3,0,3,20,16,D:\Projetos\_Web\heritrix3\dist\src\main\extras\pagerank\GenGraph.java,class,false
TEST,org.archive.crawler.selftest.RandomServletTest,1,2,1,0,0,1,3,2,D:\Projetos\_Web\heritrix3\engine\src\test\java\org\archive\crawler\selftest\RandomServletTest.java,class,false
TEST,org.archive.modules.extractor.AggressiveExtractorHTMLTest,0,4,1,0,0,0,0,0,D:\Projetos\_Web\heritrix3\modules\src\test\java\org\archive\modules\extractor\AggressiveExtractorHTMLTest.java,class,false
QUEUEASSIGNMENTPOLICY,org.archive.crawler.frontier.BucketQueueAssignmentPolicy,4,2,6,0,0,4,9,8,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\frontier\BucketQueueAssignmentPolicy.java,class,false
UNDEFINED,org.archive.io.Warc2Arc,7,1,13,21,0,7,52,30,D:\Projetos\_Web\heritrix3\commons\src\main\java\org\archive\io\Warc2Arc.java,class,false
TEST,org.archive.modules.canonicalize.RulesCanonicalizationPolicyTest,2,2,2,0,0,2,3,2,D:\Projetos\_Web\heritrix3\modules\src\test\java\org\archive\modules\canonicalize\RulesCanonicalizationPolicyTest.java,class,false
TEST,org.archive.modules.deciderules.HopsPathMatchesRegexDecideRuleTest,0,3,1,0,0,0,0,0,D:\Projetos\_Web\heritrix3\modules\src\test\java\org\archive\modules\deciderules\HopsPathMatchesRegexDecideRuleTest.java,class,false
DECIDERULE,org.archive.modules.deciderules.PrerequisiteAcceptDecideRule,2,2,3,1,0,2,4,4,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\deciderules\PrerequisiteAcceptDecideRule.java,class,false
[RECRAWLDATASCHEMA],org.archive.modules.recrawl.hbase.RecrawlDataSchemaBase,11,1,4,39,1,11,7,13,D:\Projetos\_Web\heritrix3\contrib\src\main\java\org\archive\modules\recrawl\hbase\RecrawlDataSchemaBase.java,class,false
DECIDERULE,org.archive.modules.deciderules.NotMatchesRegexDecideRule,2,4,2,1,0,2,0,2,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\deciderules\NotMatchesRegexDecideRule.java,class,false
TEST,org.archive.modules.canonicalize.FixupQueryStringTest,1,3,1,0,0,1,3,1,D:\Projetos\_Web\heritrix3\modules\src\test\java\org\archive\modules\canonicalize\FixupQueryStringTest.java,class,false
DECIDERULE,org.archive.crawler.deciderules.ClassKeyMatchesRegexDecideRule,4,4,4,0,0,4,2,4,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\deciderules\ClassKeyMatchesRegexDecideRule.java,class,false
DECIDERULE,org.archive.modules.deciderules.NotMatchesListRegexDecideRule,2,4,2,1,0,2,0,2,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\deciderules\NotMatchesListRegexDecideRule.java,class,false
